id,created_at,scheduled_care_id,child_id,providing_parent_id,notes,action_type,original_children_id
de7181b0-205e-4736-8bb1-315ae432df3e,2025-11-07 02:13:54.896534+00,653db833-a821-43f4-9d44-3d75274c51ab,3d9d40ea-b518-4414-810b-c21bbc33573d,2a7f3ce2-69f8-4241-831f-5c3f38f35890,Open block - accepting parent child added to their providing care block,new,
9f4cc191-6074-4679-9ac5-dfb8a48b4e66,2025-11-07 02:13:54.896534+00,79357159-4941-449c-b71f-211d71fb4098,24015a99-6392-4b82-b575-8bf9bf6bef92,1f66fb72-ccfb-4a55-8738-716a12543421,Open block - child from original block added to accepting parent receiving care,new,
a5d77dbc-3b75-41ef-9541-9c0e1c1458ac,2025-11-07 02:13:54.896534+00,79357159-4941-449c-b71f-211d71fb4098,3d9d40ea-b518-4414-810b-c21bbc33573d,1f66fb72-ccfb-4a55-8738-716a12543421,Open block - child from original block added to accepting parent receiving care,new,
e4b1eb5d-3ad0-4046-901a-3c3563f05c08,2025-11-07 02:24:59.795782+00,88abdbf8-1457-489d-b5f3-5ed1afb462ed,24015a99-6392-4b82-b575-8bf9bf6bef92,1f66fb72-ccfb-4a55-8738-716a12543421,Provider child in rescheduled block,,
7c4e3557-35bb-46b5-a262-bf17a03c7dfb,2025-11-07 02:24:59.795782+00,88abdbf8-1457-489d-b5f3-5ed1afb462ed,a42af785-eb87-4f53-af70-137b2946eee3,1f66fb72-ccfb-4a55-8738-716a12543421,Added from reschedule acceptance,,
74a26784-dad7-41ea-ab88-89f8981d672a,2025-11-07 01:57:17.30605+00,97337559-e777-4454-b8ed-43e8b8d625cd,24015a99-6392-4b82-b575-8bf9bf6bef92,2a7f3ce2-69f8-4241-831f-5c3f38f35890,Open block - open block sender child added to their receiving care block,new,
87274f51-2699-408f-bfc2-f6366b262ff0,2025-11-07 01:57:17.30605+00,97337559-e777-4454-b8ed-43e8b8d625cd,3d9d40ea-b518-4414-810b-c21bbc33573d,2a7f3ce2-69f8-4241-831f-5c3f38f35890,Open block - accepting parent child added to open block sender receiving care block,new,
21275353-1d64-4d3e-87e6-97cff8afbc56,2025-11-07 01:54:46.854276+00,aeb8ebfe-f95a-40a2-9850-d3818d39bc35,3d9d40ea-b518-4414-810b-c21bbc33573d,2a7f3ce2-69f8-4241-831f-5c3f38f35890,Responder child needs care from responder,new,
cb8ceefb-10e4-43bb-a02f-cbb203c3f4aa,2025-11-07 01:54:46.854276+00,aeb8ebfe-f95a-40a2-9850-d3818d39bc35,a42af785-eb87-4f53-af70-137b2946eee3,2a7f3ce2-69f8-4241-831f-5c3f38f35890,Requester child needs care from responder,new,
4c903cef-e1d2-4505-a813-1be32b3d2f1c,2025-11-07 01:54:46.854276+00,bc86c026-fffe-4ffc-b49e-92ce20622a12,3d9d40ea-b518-4414-810b-c21bbc33573d,1ddffe94-817a-4fad-859e-df7adae45e31,Responder child needs care from requester,new,
966341cf-ae47-4769-9012-52e9ca611c2e,2025-11-07 01:54:46.854276+00,bc86c026-fffe-4ffc-b49e-92ce20622a12,a42af785-eb87-4f53-af70-137b2946eee3,1ddffe94-817a-4fad-859e-df7adae45e31,Requester child needs care from requester,new,
b23601f0-48f7-4cd3-9079-5bb02d8fc4d1,2025-11-07 01:54:46.854276+00,c5ccf281-7e35-4d2c-905e-fa5aa8400a53,3d9d40ea-b518-4414-810b-c21bbc33573d,2a7f3ce2-69f8-4241-831f-5c3f38f35890,Responder child needs care from responder,new,
43f3572d-37af-412d-bfcb-73c00d7a03a0,2025-11-07 01:54:46.854276+00,c5ccf281-7e35-4d2c-905e-fa5aa8400a53,a42af785-eb87-4f53-af70-137b2946eee3,2a7f3ce2-69f8-4241-831f-5c3f38f35890,Requester child needs care from responder,new,
4852335c-3b75-4560-8e85-c598089f4e10,2025-11-07 02:00:48.008687+00,c728a81c-54d8-4602-ad7d-59cca1697b4a,24015a99-6392-4b82-b575-8bf9bf6bef92,1ddffe94-817a-4fad-859e-df7adae45e31,Open block - open block sender child added to their receiving care block,new,
a8ff1bf8-d2b6-4416-95e8-f404a588e5c1,2025-11-07 02:00:48.008687+00,c728a81c-54d8-4602-ad7d-59cca1697b4a,a42af785-eb87-4f53-af70-137b2946eee3,1ddffe94-817a-4fad-859e-df7adae45e31,Open block - accepting parent child added to open block sender receiving care block,new,
aef33ed2-29ee-420e-81a5-9279050c9243,2025-11-07 02:24:59.795782+00,d2b9bf6e-10b7-4602-bf96-a980bccc84c5,24015a99-6392-4b82-b575-8bf9bf6bef92,1f66fb72-ccfb-4a55-8738-716a12543421,Provider child in needed block,,
70cc264b-434d-4000-ad9e-19e29f2dcf2d,2025-11-07 02:24:59.795782+00,d2b9bf6e-10b7-4602-bf96-a980bccc84c5,a42af785-eb87-4f53-af70-137b2946eee3,1f66fb72-ccfb-4a55-8738-716a12543421,Child needing care in rescheduled block,,
5ad8d6b1-d170-4fa8-87a1-0d8a7c752287,2025-11-07 02:07:38.098438+00,d5e51b10-df7b-4c98-8648-867e1f8cf2b5,24015a99-6392-4b82-b575-8bf9bf6bef92,1f66fb72-ccfb-4a55-8738-716a12543421,Provider child in rescheduled block,,
2851aa31-a71c-4f78-a1f1-3a220a0eeb7b,2025-11-07 02:07:38.098438+00,d5e51b10-df7b-4c98-8648-867e1f8cf2b5,3d9d40ea-b518-4414-810b-c21bbc33573d,1f66fb72-ccfb-4a55-8738-716a12543421,Added from reschedule acceptance,,
3b2446ef-0575-4a5c-b3e0-23d054c9a781,2025-11-07 02:00:48.008687+00,ee3c9e54-7212-460b-9bc6-b447a3bfa634,24015a99-6392-4b82-b575-8bf9bf6bef92,1ddffe94-817a-4fad-859e-df7adae45e31,Open block - open block sender child added to accepting parent providing care block,new,
0012d7f9-3d58-4f00-8569-35f7cf4d7760,2025-11-07 02:00:48.008687+00,ee3c9e54-7212-460b-9bc6-b447a3bfa634,a42af785-eb87-4f53-af70-137b2946eee3,1ddffe94-817a-4fad-859e-df7adae45e31,Open block - accepting parent child added to their providing care block,new,
